step,time,id,mass,x,y,z,vx,vy,vz,radius
1031,0.10310000000000193,0,1,-0.49468569549814906,-0.051367201702223392,0,0.10328140277355254,-0.49465733110778121,0,1
1031,0.10310000000000193,1,1,0.49468569549814906,0.051367201702223392,0,-0.10328140277355254,0.49465733110778121,0,1
1032,0.10320000000000193,0,1,-0.49467536735787171,-0.051416667435334171,0,0.10338193257719712,-0.49464689228824815,0,1
1032,0.10320000000000193,1,1,0.49467536735787171,0.051416667435334171,0,-0.10338193257719712,0.49464689228824815,0,1
1033,0.10330000000000193,0,1,-0.49466502916461397,-0.051466132124562997,0,0.10348246341183062,-0.49463644309099186,0,1
1033,0.10330000000000193,1,1,0.49466502916461397,0.051466132124562997,0,-0.10348246341183062,0.49463644309099186,0,1
1034,0.10340000000000193,0,1,-0.4946546809182728,-0.051515595768872095,0,0.10358299527845717,-0.49462598351526793,0,1
1034,0.10340000000000193,1,1,0.4946546809182728,0.051515595768872095,0,-0.10358299527845717,0.49462598351526793,0,1
1035,0.10350000000000194,0,1,-0.49464432261874497,-0.051565058367223623,0,0.10368352817808089,-0.49461551356033112,0,1
1035,0.10350000000000194,1,1,0.49464432261874497,0.051565058367223623,0,-0.10368352817808089,0.49461551356033112,0,1
1036,0.10360000000000194,0,1,-0.49463395426592716,-0.051614519918579654,0,0.10378406211170596,-0.49460503322543548,0,1
1036,0.10360000000000194,1,1,0.49463395426592716,0.051614519918579654,0,-0.10378406211170596,0.49460503322543548,0,1
1037,0.10370000000000194,0,1,-0.494623575859716,-0.051663980421902199,0,0.10388459708033651,-0.49459454250983431,0,1
1037,0.10370000000000194,1,1,0.494623575859716,0.051663980421902199,0,-0.10388459708033651,0.49459454250983431,0,1
1038,0.10380000000000195,0,1,-0.49461318740000798,-0.051713439876153185,0,0.1039851330849767,-0.49458404141278006,0,1
1038,0.10380000000000195,1,1,0.49461318740000798,0.051713439876153185,0,-0.1039851330849767,0.49458404141278006,0,1
1039,0.10390000000000195,0,1,-0.49460278888669951,-0.051762898280294463,0,0.1040856701266307,-0.49457352993352449,0,1
1039,0.10390000000000195,1,1,0.49460278888669951,0.051762898280294463,0,-0.1040856701266307,0.49457352993352449,0,1
1040,0.10400000000000195,0,1,-0.49459238031968683,-0.051812355633287815,0,0.10418620820630267,-0.49456300807131853,0,1
1040,0.10400000000000195,1,1,0.49459238031968683,0.051812355633287815,0,-0.10418620820630267,0.49456300807131853,0,1
1041,0.10410000000000195,0,1,-0.4945819616988662,-0.051861811934094948,0,0.10428674732499681,-0.4945524758254124,0,1
1041,0.10410000000000195,1,1,0.4945819616988662,0.051861811934094948,0,-0.10428674732499681,0.4945524758254124,0,1
1042,0.10420000000000196,0,1,-0.4945715330241337,-0.05191126718167749,0,0.10438728748371728,-0.49454193319505552,0,1
1042,0.10420000000000196,1,1,0.4945715330241337,0.05191126718167749,0,-0.10438728748371728,0.49454193319505552,0,1
1043,0.10430000000000196,0,1,-0.49456109429538531,-0.051960721374996993,0,0.10448782868346829,-0.49453138017949649,0,1
1043,0.10430000000000196,1,1,0.49456109429538531,0.051960721374996993,0,-0.10448782868346829,0.49453138017949649,0,1
1044,0.10440000000000196,0,1,-0.49455064551251698,-0.052010174513014942,0,0.10458837092525403,-0.49452081677798332,0,1
1044,0.10440000000000196,1,1,0.49455064551251698,0.052010174513014942,0,-0.10458837092525403,0.49452081677798332,0,1
1045,0.10450000000000197,0,1,-0.49454018667542443,-0.052059626594692737,0,0.1046889142100787,-0.49451024298976304,0,1
1045,0.10450000000000197,1,1,0.49454018667542443,0.052059626594692737,0,-0.1046889142100787,0.49451024298976304,0,1
1046,0.10460000000000197,0,1,-0.4945297177840034,-0.052109077618991716,0,0.10478945853894653,-0.49449965881408209,0,1
1046,0.10460000000000197,1,1,0.4945297177840034,0.052109077618991716,0,-0.10478945853894653,0.49449965881408209,0,1
1047,0.10470000000000197,0,1,-0.49451923883814952,-0.052158527584873125,0,0.10489000391286171,-0.49448906425018602,0,1
1047,0.10470000000000197,1,1,0.49451923883814952,0.052158527584873125,0,-0.10489000391286171,0.49448906425018602,0,1
1048,0.10480000000000197,0,1,-0.49450874983775822,-0.052207976491298144,0,0.10499055033282849,-0.49447845929731965,0,1
1048,0.10480000000000197,1,1,0.49450874983775822,0.052207976491298144,0,-0.10499055033282849,0.49447845929731965,0,1
1049,0.10490000000000198,0,1,-0.49449825078272491,-0.052257424337227874,0,0.10509109779985108,-0.49446784395472704,0,1
1049,0.10490000000000198,1,1,0.49449825078272491,0.052257424337227874,0,-0.10509109779985108,0.49446784395472704,0,1
1050,0.10500000000000198,0,1,-0.4944877416729449,-0.052306871121623348,0,0.10519164631493373,-0.49445721822165145,0,1
1050,0.10500000000000198,1,1,0.4944877416729449,0.052306871121623348,0,-0.10519164631493373,0.49445721822165145,0,1
1051,0.10510000000000198,0,1,-0.49447722250831339,-0.052356316843445515,0,0.10529219587908069,-0.49444658209733544,0,1
1051,0.10510000000000198,1,1,0.49447722250831339,0.052356316843445515,0,-0.10529219587908069,0.49444658209733544,0,1
1052,0.10520000000000199,0,1,-0.4944666932887255,-0.052405761501655247,0,0.10539274649329619,-0.49443593558102078,0,1
1052,0.10520000000000199,1,1,0.4944666932887255,0.052405761501655247,0,-0.10539274649329619,0.49443593558102078,0,1
1053,0.10530000000000199,0,1,-0.49445615401407617,-0.052455205095213349,0,0.10549329815858451,-0.49442527867194841,0,1
1053,0.10530000000000199,1,1,0.49445615401407617,0.052455205095213349,0,-0.10549329815858451,0.49442527867194841,0,1
1054,0.10540000000000199,0,1,-0.4944456046842603,-0.052504647623080547,0,0.1055938508759499,-0.49441461136935855,0,1
1054,0.10540000000000199,1,1,0.4944456046842603,0.052504647623080547,0,-0.1055938508759499,0.49441461136935855,0,1
1055,0.10550000000000199,0,1,-0.4944350452991727,-0.052554089084217485,0,0.10569440464639664,-0.49440393367249064,0,1
1055,0.10550000000000199,1,1,0.4944350452991727,0.052554089084217485,0,-0.10569440464639664,0.49440393367249064,0,1
1056,0.105600000000002,0,1,-0.49442447585870808,-0.052603529477584732,0,0.10579495947092898,-0.4943932455805834,0,1
1056,0.105600000000002,1,1,0.49442447585870808,0.052603529477584732,0,-0.10579495947092898,0.4943932455805834,0,1
1057,0.105700000000002,0,1,-0.49441389636276101,-0.052652968802142791,0,0.10589551535055124,-0.49438254709287471,0,1
1057,0.105700000000002,1,1,0.49441389636276101,0.052652968802142791,0,-0.10589551535055124,0.49438254709287471,0,1
1058,0.105800000000002,0,1,-0.49440330681122596,-0.052702407056852078,0,0.10599607228626767,-0.4943718382086017,0,1
1058,0.105800000000002,1,1,0.49440330681122596,0.052702407056852078,0,-0.10599607228626767,0.4943718382086017,0,1
1059,0.10590000000000201,0,1,-0.49439270720399736,-0.052751844240672939,0,0.1060966302790826,-0.49436111892700074,0,1
1059,0.10590000000000201,1,1,0.49439270720399736,0.052751844240672939,0,-0.1060966302790826,0.49436111892700074,0,1
1060,0.10600000000000201,0,1,-0.49438209754096946,-0.052801280352565642,0,0.10619718933000032,-0.49435038924730745,0,1
1060,0.10600000000000201,1,1,0.49438209754096946,0.052801280352565642,0,-0.10619718933000032,0.49435038924730745,0,1
1061,0.10610000000000201,0,1,-0.49437147782203644,-0.052850715391490374,0,0.10629774944002514,-0.49433964916875667,0,1
1061,0.10610000000000201,1,1,0.49437147782203644,0.052850715391490374,0,-0.10629774944002514,0.49433964916875667,0,1
1062,0.10620000000000202,0,1,-0.49436084804709246,-0.052900149356407251,0,0.10639831061016138,-0.49432889869058239,0,1
1062,0.10620000000000202,1,1,0.49436084804709246,0.052900149356407251,0,-0.10639831061016138,0.49432889869058239,0,1
1063,0.10630000000000202,0,1,-0.49435020821603143,-0.052949582246276307,0,0.10649887284141335,-0.49431813781201794,0,1
1063,0.10630000000000202,1,1,0.49435020821603143,0.052949582246276307,0,-0.10649887284141335,0.49431813781201794,0,1
1064,0.10640000000000202,0,1,-0.49433955832874726,-0.052999014060057512,0,0.10659943613478538,-0.4943073665322959,0,1
1064,0.10640000000000202,1,1,0.49433955832874726,0.052999014060057512,0,-0.10659943613478538,0.4943073665322959,0,1
1065,0.10650000000000202,0,1,-0.49432889838513377,-0.053048444796710739,0,0.10670000049128182,-0.49429658485064792,0,1
1065,0.10650000000000202,1,1,0.49432889838513377,0.053048444796710739,0,-0.10670000049128182,0.49429658485064792,0,1
1066,0.10660000000000203,0,1,-0.49431822838508466,-0.053097874455195801,0,0.10680056591190701,-0.49428579276630508,0,1
1066,0.10660000000000203,1,1,0.49431822838508466,0.053097874455195801,0,-0.10680056591190701,0.49428579276630508,0,1
1067,0.10670000000000203,0,1,-0.49430754832849344,-0.053147303034472432,0,0.10690113239766529,-0.49427499027849747,0,1
1067,0.10670000000000203,1,1,0.49430754832849344,0.053147303034472432,0,-0.10690113239766529,0.49427499027849747,0,1
1068,0.10680000000000203,0,1,-0.49429685821525365,-0.053196730533500283,0,0.107001699949561,-0.49426417738645462,0,1
1068,0.10680000000000203,1,1,0.49429685821525365,0.053196730533500283,0,-0.107001699949561,0.49426417738645462,0,1
1069,0.10690000000000204,0,1,-0.49428615804525872,-0.053246156951238931,0,0.10710226856859854,-0.49425335408940518,0,1
1069,0.10690000000000204,1,1,0.49428615804525872,0.053246156951238931,0,-0.10710226856859854,0.49425335408940518,0,1
1070,0.10700000000000204,0,1,-0.49427544781840188,-0.053295582286647873,0,0.10720283825578225,-0.49424252038657707,0,1
1070,0.10700000000000204,1,1,0.49427544781840188,0.053295582286647873,0,-0.10720283825578225,0.49424252038657707,0,1
1071,0.10710000000000204,0,1,-0.49426472753457629,-0.053345006538686533,0,0.1073034090121165,-0.49423167627719738,0,1
1071,0.10710000000000204,1,1,0.49426472753457629,0.053345006538686533,0,-0.1073034090121165,0.49423167627719738,0,1
1072,0.10720000000000204,0,1,-0.49425399719367508,-0.05339442970631425,0,0.10740398083860569,-0.49422082176049248,0,1
1072,0.10720000000000204,1,1,0.49425399719367508,0.05339442970631425,0,-0.10740398083860569,0.49422082176049248,0,1
1073,0.10730000000000205,0,1,-0.49424325679559122,-0.053443851788490301,0,0.10750455373625421,-0.49420995683568791,0,1
1073,0.10730000000000205,1,1,0.49424325679559122,0.053443851788490301,0,-0.10750455373625421,0.49420995683568791,0,1
1074,0.10740000000000205,0,1,-0.49423250634021759,-0.053493272784173873,0,0.10760512770606644,-0.49419908150200853,0,1
1074,0.10740000000000205,1,1,0.49423250634021759,0.053493272784173873,0,-0.10760512770606644,0.49419908150200853,0,1
1075,0.10750000000000205,0,1,-0.49422174582744699,-0.053542692692324076,0,0.10770570274904678,-0.49418819575867839,0,1
1075,0.10750000000000205,1,1,0.49422174582744699,0.053542692692324076,0,-0.10770570274904678,0.49418819575867839,0,1
1076,0.10760000000000206,0,1,-0.49421097525717206,-0.053592111511899944,0,0.10780627886619965,-0.49417729960492074,0,1
1076,0.10760000000000206,1,1,0.49421097525717206,0.053592111511899944,0,-0.10780627886619965,0.49417729960492074,0,1
1077,0.10770000000000206,0,1,-0.49420019462928544,-0.053641529241860435,0,0.10790685605852944,-0.49416639303995807,0,1
1077,0.10770000000000206,1,1,0.49420019462928544,0.053641529241860435,0,-0.10790685605852944,0.49416639303995807,0,1
1078,0.10780000000000206,0,1,-0.49418940394367961,-0.05369094588116443,0,0.1080074343270406,-0.49415547606301213,0,1
1078,0.10780000000000206,1,1,0.49418940394367961,0.05369094588116443,0,-0.1080074343270406,0.49415547606301213,0,1
1079,0.10790000000000206,0,1,-0.49417860320024692,-0.053740361428770735,0,0.10810801367273754,-0.49414454867330387,0,1
1079,0.10790000000000206,1,1,0.49417860320024692,0.053740361428770735,0,-0.10810801367273754,0.49414454867330387,0,1
1080,0.10800000000000207,0,1,-0.49416779239887965,-0.053789775883638064,0,0.10820859409662469,-0.49413361087005347,0,1
1080,0.10800000000000207,1,1,0.49416779239887965,0.053789775883638064,0,-0.10820859409662469,0.49413361087005347,0,1
1081,0.10810000000000207,0,1,-0.49415697153946997,-0.053839189244725069,0,0.1083091755997065,-0.49412266265248034,0,1
1081,0.10810000000000207,1,1,0.49415697153946997,0.053839189244725069,0,-0.1083091755997065,0.49412266265248034,0,1
1082,0.10820000000000207,0,1,-0.49414614062190998,-0.053888601510990314,0,0.10840975818298741,-0.49411170401980314,0,1
1082,0.10820000000000207,1,1,0.49414614062190998,0.053888601510990314,0,-0.10840975818298741,0.49411170401980314,0,1
1083,0.10830000000000208,0,1,-0.49413529964609171,-0.053938012681392297,0,0.10851034184747188,-0.49410073497123969,0,1
1083,0.10830000000000208,1,1,0.49413529964609171,0.053938012681392297,0,-0.10851034184747188,0.49410073497123969,0,1
1084,0.10840000000000208,0,1,-0.49412444861190696,-0.053987422754889422,0,0.10861092659416437,-0.49408975550600709,0,1
1084,0.10840000000000208,1,1,0.49412444861190696,0.053987422754889422,0,-0.10861092659416437,0.49408975550600709,0,1
1085,0.10850000000000208,0,1,-0.49411358751924755,-0.054036831730440021,0,0.10871151242406933,-0.4940787656233217,0,1
1085,0.10850000000000208,1,1,0.49411358751924755,0.054036831730440021,0,-0.10871151242406933,0.4940787656233217,0,1
1086,0.10860000000000208,0,1,-0.49410271636800512,-0.054086239607002352,0,0.10881209933819125,-0.49406776532239904,0,1
1086,0.10860000000000208,1,1,0.49410271636800512,0.054086239607002352,0,-0.10881209933819125,0.49406776532239904,0,1
1087,0.10870000000000209,0,1,-0.49409183515807131,-0.054135646383534596,0,0.10891268733753459,-0.49405675460245385,0,1
1087,0.10870000000000209,1,1,0.49409183515807131,0.054135646383534596,0,-0.10891268733753459,0.49405675460245385,0,1
1088,0.10880000000000209,0,1,-0.49408094388933754,-0.054185052058994841,0,0.10901327642310386,-0.4940457334627002,0,1
1088,0.10880000000000209,1,1,0.49408094388933754,0.054185052058994841,0,-0.10901327642310386,0.4940457334627002,0,1
1089,0.10890000000000209,0,1,-0.49407004256169523,-0.05423445663234111,0,0.10911386659590354,-0.49403470190235127,0,1
1089,0.10890000000000209,1,1,0.49407004256169523,0.05423445663234111,0,-0.10911386659590354,0.49403470190235127,0,1
1090,0.1090000000000021,0,1,-0.49405913117503564,-0.054283860102531348,0,0.10921445785693812,-0.49402365992061953,0,1
1090,0.1090000000000021,1,1,0.49405913117503564,0.054283860102531348,0,-0.10921445785693812,0.49402365992061953,0,1
1091,0.1091000000000021,0,1,-0.49404820972924995,-0.054333262468523408,0,0.10931505020721211,-0.49401260751671666,0,1
1091,0.1091000000000021,1,1,0.49404820972924995,0.054333262468523408,0,-0.10931505020721211,0.49401260751671666,0,1
1092,0.1092000000000021,0,1,-0.49403727822422921,-0.054382663729275083,0,0.10941564364773003,-0.49400154468985352,0,1
1092,0.1092000000000021,1,1,0.49403727822422921,0.054382663729275083,0,-0.10941564364773003,0.49400154468985352,0,1
1093,0.1093000000000021,0,1,-0.49402633665986445,-0.054432063883744067,0,0.10951623817949639,-0.4939904714392403,0,1
1093,0.1093000000000021,1,1,0.49402633665986445,0.054432063883744067,0,-0.10951623817949639,0.4939904714392403,0,1
1094,0.10940000000000211,0,1,-0.49401538503604653,-0.054481462930887993,0,0.10961683380351572,-0.49397938776408634,0,1
1094,0.10940000000000211,1,1,0.49401538503604653,0.054481462930887993,0,-0.10961683380351572,0.49397938776408634,0,1
1095,0.10950000000000211,0,1,-0.4940044233526662,-0.054530860869664403,0,0.10971743052079254,-0.49396829366360023,0,1
1095,0.10950000000000211,1,1,0.4940044233526662,0.054530860869664403,0,-0.10971743052079254,0.49396829366360023,0,1
1096,0.10960000000000211,0,1,-0.49399345160961411,-0.054580257699030764,0,0.1098180283323314,-0.49395718913698977,0,1
1096,0.10960000000000211,1,1,0.49399345160961411,0.054580257699030764,0,-0.1098180283323314,0.49395718913698977,0,1
1097,0.10970000000000212,0,1,-0.4939824698067809,-0.054629653417944464,0,0.10991862723913683,-0.49394607418346198,0,1
1097,0.10970000000000212,1,1,0.4939824698067809,0.054629653417944464,0,-0.10991862723913683,0.49394607418346198,0,1
1098,0.10980000000000212,0,1,-0.49397147794405699,-0.05467904802536281,0,0.11001922724221339,-0.49393494880222311,0,1
1098,0.10980000000000212,1,1,0.49397147794405699,0.05467904802536281,0,-0.11001922724221339,0.49393494880222311,0,1
1099,0.10990000000000212,0,1,-0.49396047602133275,-0.054728441520243032,0,0.11011982834256563,-0.49392381299247867,0,1
1099,0.10990000000000212,1,1,0.49396047602133275,0.054728441520243032,0,-0.11011982834256563,0.49392381299247867,0,1
1100,0.11000000000000212,0,1,-0.49394946403849849,-0.054777833901542276,0,0.11022043054119812,-0.49391266675343337,0,1
1100,0.11000000000000212,1,1,0.49394946403849849,0.054777833901542276,0,-0.11022043054119812,0.49391266675343337,0,1
1101,0.11010000000000213,0,1,-0.49393844199544434,-0.054827225168217621,0,0.11032103383911543,-0.49390151008429112,0,1
1101,0.11010000000000213,1,1,0.49393844199544434,0.054827225168217621,0,-0.11032103383911543,0.49390151008429112,0,1
1102,0.11020000000000213,0,1,-0.49392740989206041,-0.054876615319226052,0,0.11042163823732214,-0.4938903429842551,0,1
1102,0.11020000000000213,1,1,0.49392740989206041,0.054876615319226052,0,-0.11042163823732214,0.4938903429842551,0,1
1103,0.11030000000000213,0,1,-0.49391636772823666,-0.054926004353524474,0,0.11052224373682282,-0.49387916545252769,0,1
1103,0.11030000000000213,1,1,0.49391636772823666,0.054926004353524474,0,-0.11052224373682282,0.49387916545252769,0,1
1104,0.11040000000000214,0,1,-0.49390531550386296,-0.054975392270069728,0,0.11062285033862207,-0.49386797748831052,0,1
1104,0.11040000000000214,1,1,0.49390531550386296,0.054975392270069728,0,-0.11062285033862207,0.49386797748831052,0,1
1105,0.11050000000000214,0,1,-0.49389425321882913,-0.055024779067818559,0,0.11072345804372448,-0.49385677909080439,0,1
1105,0.11050000000000214,1,1,0.49389425321882913,0.055024779067818559,0,-0.11072345804372448,0.49385677909080439,0,1
1106,0.11060000000000214,0,1,-0.49388318087302474,-0.055074164745727641,0,0.11082406685313466,-0.49384557025920939,0,1
1106,0.11060000000000214,1,1,0.49388318087302474,0.055074164745727641,0,-0.11082406685313466,0.49384557025920939,0,1
1107,0.11070000000000214,0,1,-0.49387209846633945,-0.055123549302753559,0,0.11092467676785721,-0.49383435099272477,0,1
1107,0.11070000000000214,1,1,0.49387209846633945,0.055123549302753559,0,-0.11092467676785721,0.49383435099272477,0,1
1108,0.11080000000000215,0,1,-0.49386100599866267,-0.055172932737852828,0,0.11102528778889674,-0.49382312129054906,0,1
1108,0.11080000000000215,1,1,0.49386100599866267,0.055172932737852828,0,-0.11102528778889674,0.49382312129054906,0,1
1109,0.11090000000000215,0,1,-0.49384990346988378,-0.055222315049981881,0,0.11112589991725788,-0.49381188115187996,0,1
1109,0.11090000000000215,1,1,0.49384990346988378,0.055222315049981881,0,-0.11112589991725788,0.49381188115187996,0,1
1110,0.11100000000000215,0,1,-0.49383879087989208,-0.055271696238097072,0,0.11122651315394527,-0.49380063057591445,0,1
1110,0.11100000000000215,1,1,0.49383879087989208,0.055271696238097072,0,-0.11122651315394527,0.49380063057591445,0,1
1111,0.11110000000000216,0,1,-0.49382766822857666,-0.055321076301154661,0,0.11132712749996353,-0.49378936956184871,0,1
1111,0.11110000000000216,1,1,0.49382766822857666,0.055321076301154661,0,-0.11132712749996353,0.49378936956184871,0,1
1112,0.11120000000000216,0,1,-0.49381653551582666,-0.055370455238110843,0,0.1114277429563173,-0.49377809810887813,0,1
1112,0.11120000000000216,1,1,0.49381653551582666,0.055370455238110843,0,-0.1114277429563173,0.49377809810887813,0,1
1113,0.11130000000000216,0,1,-0.49380539274153101,-0.055419833047921731,0,0.11152835952401123,-0.49376681621619728,0,1
1113,0.11130000000000216,1,1,0.49380539274153101,0.055419833047921731,0,-0.11152835952401123,0.49376681621619728,0,1
1114,0.11140000000000216,0,1,-0.49379423990557864,-0.055469209729543348,0,0.11162897720404998,-0.49375552388300009,0,1
1114,0.11140000000000216,1,1,0.49379423990557864,0.055469209729543348,0,-0.11162897720404998,0.49375552388300009,0,1
1115,0.11150000000000217,0,1,-0.49378307700785823,-0.055518585281931647,0,0.1117295959974382,-0.4937442211084796,0,1
1115,0.11150000000000217,1,1,0.49378307700785823,0.055518585281931647,0,-0.1117295959974382,0.4937442211084796,0,1
1116,0.11160000000000217,0,1,-0.49377190404825849,-0.055567959704042498,0,0.11183021590518057,-0.49373290789182805,0,1
1116,0.11160000000000217,1,1,0.49377190404825849,0.055567959704042498,0,-0.11183021590518057,0.49373290789182805,0,1
1117,0.11170000000000217,0,1,-0.49376072102666796,-0.055617332994831681,0,0.11193083692828175,-0.493721584232237,0,1
1117,0.11170000000000217,1,1,0.49376072102666796,0.055617332994831681,0,-0.11193083692828175,0.493721584232237,0,1
1118,0.11180000000000218,0,1,-0.49374952794297511,-0.055666705153254906,0,0.11203145906774642,-0.49371025012889719,0,1
1118,0.11180000000000218,1,1,0.49374952794297511,0.055666705153254906,0,-0.11203145906774642,0.49371025012889719,0,1
1119,0.11190000000000218,0,1,-0.49373832479706831,-0.055716076178267793,0,0.11213208232457927,-0.49369890558099855,0,1
1119,0.11190000000000218,1,1,0.49373832479706831,0.055716076178267793,0,-0.11213208232457927,0.49369890558099855,0,1
1120,0.11200000000000218,0,1,-0.49372711158883587,-0.055765446068825893,0,0.112232706699785,-0.49368755058773028,0,1
1120,0.11200000000000218,1,1,0.49372711158883587,0.055765446068825893,0,-0.112232706699785,0.49368755058773028,0,1
1121,0.11210000000000218,0,1,-0.49371588831816587,-0.055814814823884666,0,0.11233333219436829,-0.49367618514828082,0,1
1121,0.11210000000000218,1,1,0.49371588831816587,0.055814814823884666,0,-0.11233333219436829,0.49367618514828082,0,1
1122,0.11220000000000219,0,1,-0.49370465498494642,-0.055864182442399497,0,0.11243395880933388,-0.49366480926183776,0,1
1122,0.11220000000000219,1,1,0.49370465498494642,0.055864182442399497,0,-0.11243395880933388,0.49366480926183776,0,1
1123,0.11230000000000219,0,1,-0.49369341158906549,-0.05591354892332568,0,0.11253458654568645,-0.4936534229275879,0,1
1123,0.11230000000000219,1,1,0.49369341158906549,0.05591354892332568,0,-0.11253458654568645,0.4936534229275879,0,1
1124,0.11240000000000219,0,1,-0.49368215813041094,-0.055962914265618439,0,0.11263521540443072,-0.49364202614471736,0,1
1124,0.11240000000000219,1,1,0.49368215813041094,0.055962914265618439,0,-0.11263521540443072,0.49364202614471736,0,1
1125,0.1125000000000022,0,1,-0.49367089460887048,-0.056012278468232909,0,0.11273584538657143,-0.49363061891241145,0,1
1125,0.1125000000000022,1,1,0.49367089460887048,0.056012278468232909,0,-0.11273584538657143,0.49363061891241145,0,1
1126,0.1126000000000022,0,1,-0.49365962102433181,-0.056061641530124148,0,0.11283647649311331,-0.49361920122985464,0,1
1126,0.1126000000000022,1,1,0.49365962102433181,0.056061641530124148,0,-0.11283647649311331,0.49361920122985464,0,1
1127,0.1127000000000022,0,1,-0.49364833737668251,-0.056111003450247131,0,0.11293710872506109,-0.49360777309623066,0,1
1127,0.1127000000000022,1,1,0.49364833737668251,0.056111003450247131,0,-0.11293710872506109,0.49360777309623066,0,1
1128,0.1128000000000022,0,1,-0.49363704366581002,-0.056160364227556756,0,0.11303774208341952,-0.49359633451072249,0,1
1128,0.1128000000000022,1,1,0.49363704366581002,0.056160364227556756,0,-0.11303774208341952,0.49359633451072249,0,1
1129,0.11290000000000221,0,1,-0.49362573989160169,-0.056209723861007831,0,0.11313837656919334,-0.49358488547251228,0,1
1129,0.11290000000000221,1,1,0.49362573989160169,0.056209723861007831,0,-0.11313837656919334,0.49358488547251228,0,1
1130,0.11300000000000221,0,1,-0.49361442605394479,-0.056259082349555081,0,0.11323901218338732,-0.49357342598078141,0,1
1130,0.11300000000000221,1,1,0.49361442605394479,0.056259082349555081,0,-0.11323901218338732,0.49357342598078141,0,1
1131,0.11310000000000221,0,1,-0.49360310215272646,-0.056308439692153156,0,0.11333964892700621,-0.49356195603471054,0,1
1131,0.11310000000000221,1,1,0.49360310215272646,0.056308439692153156,0,-0.11333964892700621,0.49356195603471054,0,1
1132,0.11320000000000222,0,1,-0.49359176818783373,-0.056357795887756627,0,0.11344028680105479,-0.49355047563347948,0,1
1132,0.11320000000000222,1,1,0.49359176818783373,0.056357795887756627,0,-0.11344028680105479,0.49355047563347948,0,1
1133,0.11330000000000222,0,1,-0.49358042415915365,-0.056407150935319977,0,0.11354092580653784,-0.49353898477626729,0,1
1133,0.11330000000000222,1,1,0.49358042415915365,0.056407150935319977,0,-0.11354092580653784,0.49353898477626729,0,1
1134,0.11340000000000222,0,1,-0.49356907006657302,-0.056456504833797605,0,0.11364156594446012,-0.49352748346225223,0,1
1134,0.11340000000000222,1,1,0.49356907006657302,0.056456504833797605,0,-0.11364156594446012,0.49352748346225223,0,1
1135,0.11350000000000222,0,1,-0.49355770590997855,-0.056505857582143833,0,0.11374220721582644,-0.49351597169061184,0,1
1135,0.11350000000000222,1,1,0.49355770590997855,0.056505857582143833,0,-0.11374220721582644,0.49351597169061184,0,1
1136,0.11360000000000223,0,1,-0.49354633168925699,-0.056555209179312893,0,0.1138428496216416,-0.4935044494605228,0,1
1136,0.11360000000000223,1,1,0.49354633168925699,0.056555209179312893,0,-0.1138428496216416,0.4935044494605228,0,1
1137,0.11370000000000223,0,1,-0.49353494740429482,-0.056604559624258942,0,0.11394349316291037,-0.49349291677116103,0,1
1137,0.11370000000000223,1,1,0.49353494740429482,0.056604559624258942,0,-0.11394349316291037,0.49349291677116103,0,1
1138,0.11380000000000223,0,1,-0.49352355305497853,-0.056653908915936059,0,0.11404413784063759,-0.49348137362170175,0,1
1138,0.11380000000000223,1,1,0.49352355305497853,0.056653908915936059,0,-0.11404413784063759,0.49348137362170175,0,1
1139,0.11390000000000224,0,1,-0.49351214864119447,-0.056703257053298227,0,0.11414478365582807,-0.49346982001131928,0,1
1139,0.11390000000000224,1,1,0.49351214864119447,0.056703257053298227,0,-0.11414478365582807,0.49346982001131928,0,1
1140,0.11400000000000224,0,1,-0.49350073416282891,-0.056752604035299359,0,0.11424543060948662,-0.49345825593918724,0,1
1140,0.11400000000000224,1,1,0.49350073416282891,0.056752604035299359,0,-0.11424543060948662,0.49345825593918724,0,1
1141,0.11410000000000224,0,1,-0.49348930961976795,-0.056801949860893278,0,0.11434607870261808,-0.49344668140447839,0,1
1141,0.11410000000000224,1,1,0.49348930961976795,0.056801949860893278,0,-0.11434607870261808,0.49344668140447839,0,1
1142,0.11420000000000224,0,1,-0.49347787501189766,-0.056851294529033723,0,0.11444672793622727,-0.49343509640636485,0,1
1142,0.11420000000000224,1,1,0.49347787501189766,0.056851294529033723,0,-0.11444672793622727,0.49343509640636485,0,1
1143,0.11430000000000225,0,1,-0.49346643033910403,-0.056900638038674359,0,0.11454737831131905,-0.49342350094401782,0,1
1143,0.11430000000000225,1,1,0.49346643033910403,0.056900638038674359,0,-0.11454737831131905,0.49342350094401782,0,1
1144,0.11440000000000225,0,1,-0.49345497560127288,-0.056949980388768758,0,0.11464802982889824,-0.49341189501660776,0,1
1144,0.11440000000000225,1,1,0.49345497560127288,0.056949980388768758,0,-0.11464802982889824,0.49341189501660776,0,1
1145,0.11450000000000225,0,1,-0.49344351079829002,-0.056999321578270416,0,0.11474868248996971,-0.49340027862330438,0,1
1145,0.11450000000000225,1,1,0.49344351079829002,0.056999321578270416,0,-0.11474868248996971,0.49340027862330438,0,1
1146,0.11460000000000226,0,1,-0.49343203593004104,-0.057048661606132749,0,0.11484933629553831,-0.49338865176327656,0,1
1146,0.11460000000000226,1,1,0.49343203593004104,0.057048661606132749,0,-0.11484933629553831,0.49338865176327656,0,1
1147,0.11470000000000226,0,1,-0.49342055099641147,-0.057098000471309078,0,0.11494999124660892,-0.49337701443569248,0,1
